parameter_id,IMPC_EYE_004_001
pvalue,0.8161739
gene_symbol,Rab22a
mouse_life_stage,Early adult
parameter_name,Eyelid morphology
analysis_id,3dep9595c3pr6c7
gene_accession_id,MGI:105072
mouse_strain,C57BL
