parameter_id,MGP_IMM_041_001
gene_accession_id,MGI:1339969
pvalue,0.8622311
gene_symbol,Gja10
mouse_strain,C57BL
parameter_name,Total B cells - % of CD45+
analysis_id,orb65b89e884294
mouse_life_stage,Early adult
