mouse_life_stage,Late adult
pvalue,0.7663477
parameter_name,Effector CD4+ T helper cells - % of CD45+
mouse_strain,C57BL
gene_symbol,Snap23
parameter_id,MGP_MLN_066_001
gene_accession_id,MGI:109356
analysis_id,7dos741kt83u1d9
