mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_PBI_020_001
gene_symbol,Rhbg
pvalue,0.1257344
gene_accession_id,MGI:1927379
parameter_name,Eosinophil percentage
analysis_id,x786990vnocs99n
