mouse_life_stage,E12.5
mouse_strain,C57BL
parameter_id,MGP_PBI_034_001
parameter_name,B cell number
pvalue,0.469445
gene_accession_id,MGI:1915087
gene_symbol,Tiprl
analysis_id,p4315m94p6cz363
