mouse_life_stage,E9.5
parameter_id,MGP_IMM_070_001
pvalue,0.7747163
gene_accession_id,MGI:1915087
mouse_strain,C57BL
parameter_name,Total ab T cells - % of CD45+
gene_symbol,Tiprl
analysis_id,m4o850zv55d381r
