parameter_id,IMPC_HEM_027_001
analysis_id,9grw7ydz9zc27ms
mouse_strain,C57BL
parameter_name,Red blood cell distribution width
pvalue,0.9689369
mouse_life_stage,Early adult
gene_accession_id,MGI:1338032
gene_symbol,Sema6c
