parameter_id,MGP_PBI_040_001
gene_symbol,Hpca
mouse_strain,C57BL
gene_accession_id,MGI:1336200
parameter_name,Eosinophil number
analysis_id,226fy8f6adma0z5
mouse_life_stage,Late adult
pvalue,0.2407867
