parameter_id,IMPC_CSD_070_001
mouse_life_stage,Early adult
parameter_name,Lower teeth appearance
analysis_id,52436hile2r06b7
pvalue,0.4604598
gene_accession_id,MGI:109356
mouse_strain,C57BL
gene_symbol,Snap23
