parameter_id,IMPC_HEM_019_001
mouse_life_stage,Early adult
gene_accession_id,MGI:106100
parameter_name,Mean platelet volume
mouse_strain,C57BL
gene_symbol,Etfdh
pvalue,0.1531227
analysis_id,7it7z64x140216t
