pvalue,0.1206589
gene_symbol,Steap3
gene_accession_id,MGI:1915678
parameter_id,HMGULA_CBC_005_001
analysis_id,158656q5i3j2x1k
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,Creatinine
