mouse_strain,C57BL
analysis_id,2vn4841481p8yl9
gene_accession_id,MGI:1920026
parameter_id,MGP_IMM_026_001
pvalue,0.2907133
parameter_name,Effector CD4- NKT cells - % of CD4- NKT cells
mouse_life_stage,E12.5
gene_symbol,Sass6
