mouse_strain,C57BL
parameter_id,MGP_IMM_033_001
analysis_id,wf31q39d825844a
gene_accession_id,MGI:1914561
gene_symbol,Nanp
pvalue,0.7906069
parameter_name,Total NK cells - % of CD45+
mouse_life_stage,E18.5
