parameter_id,IMPC_HEM_003_001
mouse_life_stage,Early adult
analysis_id,1668b5mu6p90hjp
parameter_name,Hemoglobin
gene_symbol,Tox
gene_accession_id,MGI:2181659
pvalue,0.462045
mouse_strain,C57BL
