mouse_life_stage,E9.5
parameter_id,IMPC_XRY_059_001
parameter_name,Shape of ribcage
analysis_id,pljn8374w27c194
mouse_strain,C57BL
gene_accession_id,MGI:1914515
gene_symbol,Slc39a10
pvalue,0.9174545
