mouse_life_stage,Early adult
analysis_id,la33n112984w1yj
parameter_id,IMPC_HEM_031_001
gene_accession_id,MGI:98446
parameter_name,Lymphocyte differential count
gene_symbol,Med22
pvalue,0.5461807
mouse_strain,C57BL
