parameter_id,ESLIM_011_001_705
gene_symbol,Toporsl
mouse_strain,C57BL
gene_accession_id,MGI:1915524
mouse_life_stage,Early adult
parameter_name,Global prepulse inhibition
pvalue,0.983234
analysis_id,k483f9z3i600717
