parameter_id,M-G-P_013_001_001
mouse_strain,C57BL
gene_symbol,Bmi1
analysis_id,1e04jgum89iul14
parameter_name,Eye
mouse_life_stage,E15.5
pvalue,0.6749508
gene_accession_id,MGI:88174
