mouse_life_stage,Middle aged adult
gene_symbol,AU040320
gene_accession_id,MGI:2140475
parameter_id,M-G-P_007_001_010
pvalue,0.9301055
mouse_strain,C57BL
analysis_id,67ifg36w1o6fvs4
parameter_name,center - distance
