parameter_id,M-G-P_016_001_005
analysis_id,qtzx3vhk2b81065
mouse_life_stage,Early adult
parameter_name,Mean-cell-volume
mouse_strain,C57BL
pvalue,0.07318278
gene_accession_id,MGI:108072
gene_symbol,Traf6
