mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1336200
mouse_strain,C57BL
pvalue,0.5250568
parameter_name,Difference in Cue Tone and Cue Baseline % Freezing
analysis_id,09244983hldp630
parameter_id,IMPC_FEA_106_001
gene_symbol,Hpca
