parameter_id,JAX_OFD_017_001
mouse_life_stage,Early adult
analysis_id,9fu6n3695umx628
mouse_strain,C57BL
gene_accession_id,MGI:1914515
gene_symbol,Slc39a10
pvalue,0.06284561
parameter_name,Center average speed
