parameter_id,IMPC_CBC_025_001
mouse_life_stage,Middle aged adult
parameter_name,LDL-cholesterol
gene_accession_id,MGI:2446274
mouse_strain,C57BL
pvalue,0.8593053
gene_symbol,Frmpd1
analysis_id,loozc17l57s8t4q
