parameter_id,IMPC_HEM_030_001
pvalue,0.663025
mouse_strain,C57BL
parameter_name,Neutrophil cell count
gene_symbol,Inpp1
mouse_life_stage,Early adult
gene_accession_id,MGI:104848
analysis_id,8yr37vff21cpm25
