parameter_id,M-G-P_016_001_006
mouse_strain,C57BL
gene_accession_id,MGI:88461
mouse_life_stage,Early adult
parameter_name,Mean-corpuscular-haemoglobin
gene_symbol,Col6a3
analysis_id,69x185wn5y84dsq
pvalue,0.5672135
