parameter_id,IMPC_IMM_065_001
parameter_name,B2B Cells
pvalue,0.3728621
mouse_life_stage,Early adult
gene_accession_id,MGI:1927379
analysis_id,fz2g1d8e574hwr4
mouse_strain,C57BL
gene_symbol,Rhbg
