gene_accession_id,MGI:1917604
gene_symbol,Secisbp2l
mouse_strain,C57BL
mouse_life_stage,Middle aged adult
parameter_id,IMPC_FEA_107_001
pvalue,0.3985959
parameter_name,Difference in Conditioning Post-shock and Conditioning Baseline % Freezing
analysis_id,ay572g7kvsx5pc9
