pvalue,0.1384445
mouse_life_stage,Early adult
parameter_id,M-G-P_012_001_005
analysis_id,s12k2a8q1g8p05g
parameter_name,Body Weight
gene_accession_id,MGI:1341628
gene_symbol,Atrn
mouse_strain,C57BL
