parameter_id,IMPC_ACS_006_001
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,419554prqh2s468
gene_accession_id,MGI:3588214
pvalue,0.8031902
gene_symbol,Rufy4
parameter_name,Response amplitude - S
