gene_symbol,Slc45a3
parameter_name,KLRG1+ CD4- NKT cells - % of CD4- NKT cells
gene_accession_id,MGI:1922082
mouse_life_stage,Early adult
parameter_id,MGP_IMM_028_001
mouse_strain,C57BL
pvalue,0.7692843
analysis_id,52x98bz5523k7r7
