mouse_life_stage,Early adult
parameter_name,Heart looping
mouse_strain,C57BL
gene_accession_id,MGI:1339969
analysis_id,o62r3n0h1474r2l
pvalue,0.09404703
parameter_id,IMPC_GEL_057_001
gene_symbol,Gja10
