mouse_life_stage,Middle aged adult
parameter_name,Naive CD8+ T cells - % of CD8+
gene_accession_id,MGI:1336200
pvalue,0.1853588
gene_symbol,Hpca
analysis_id,fzj31kldysi23pd
mouse_strain,C57BL
parameter_id,MGP_IMM_016_001
