mouse_life_stage,Early adult
parameter_id,MGP_MLN_005_001
gene_accession_id,MGI:1274787
parameter_name,Effector CD4+ T helper cells - % of CD4+ T helper cells
pvalue,0.1547656
gene_symbol,Trdmt1
mouse_strain,C57BL
analysis_id,04i5un0qz314661
