mouse_life_stage,E12.5
pvalue,0.9101636
parameter_name,Eye
gene_symbol,Dmap1
mouse_strain,C57BL
analysis_id,6474fiy31v5n40c
parameter_id,IMPC_EYE_001_001
gene_accession_id,MGI:1913483
