mouse_strain,C57BL
analysis_id,t024h29pjnbpww1
mouse_life_stage,Early adult
gene_symbol,Sla2
parameter_name,KLRG1+ NK cells - % of CD45+
pvalue,0.4207505
parameter_id,MGP_MLN_093_001
gene_accession_id,MGI:1925049
