parameter_id,IMPC_OFD_013_001
mouse_life_stage,Early adult
analysis_id,w3i66x5yi2cui33
gene_accession_id,MGI:1913506
pvalue,0.5202954
gene_symbol,Ssr2
parameter_name,Periphery average speed
mouse_strain,C57BL
