mouse_life_stage,E15.5
analysis_id,hkteaulsk0047d3
gene_symbol,Mapkap1
mouse_strain,C57BL
pvalue,0.7695201
parameter_id,IMPC_EYE_026_001
parameter_name,Retinal Blood Vessels Pattern
gene_accession_id,MGI:2444554
