parameter_id,IMPC_EYE_024_001
analysis_id,65mj5eofwls4ert
mouse_strain,C57BL
parameter_name,Retinal Blood Vessels
gene_symbol,Lurap1
mouse_life_stage,Early adult
gene_accession_id,MGI:1915325
pvalue,0.2410871
