parameter_id,MGP_IMM_094_001
mouse_life_stage,Early adult
gene_symbol,Lcn2
pvalue,0.4762911
analysis_id,49htq40ymi380t2
gene_accession_id,MGI:96757
mouse_strain,C57BL
parameter_name,KLRG1+ CD4- NKT cells - % of CD45+
