parameter_id,IMPC_EYE_001_001
gene_accession_id,MGI:2446186
parameter_name,Eye
mouse_strain,C57BL
mouse_life_stage,E18.5
gene_symbol,Lpgat1
pvalue,0.4865958
analysis_id,3g9v4g353h4hixt
