gene_accession_id,MGI:1915087
gene_symbol,Tiprl
mouse_strain,C57BL
mouse_life_stage,E12.5
parameter_id,MGP_PBI_030_001
pvalue,0.09742282
parameter_name,CD8+ CD44+ CD62L- alpha beta effector T cell number
analysis_id,71j4kf2l0ykb758
