parameter_id,MGP_PBI_003_001
parameter_name,CD4+ alpha beta T cell percentage
analysis_id,5e8l783v3r7vjsp
mouse_life_stage,Early adult
gene_symbol,Opn3
gene_accession_id,MGI:1338022
mouse_strain,C57BL
pvalue,0.1616486
