parameter_id,IMPC_EYE_013_001
pvalue,0.4981497
mouse_life_stage,E12.5
gene_accession_id,MGI:95835
gene_symbol,Hspa5
mouse_strain,C57BL
parameter_name,Pupil Dilation
analysis_id,h1v5zz8n8914q8n
