parameter_id,IMPC_CBC_009_001
pvalue,0.358882
gene_symbol,Ppm1j
parameter_name,Calcium
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,60ks6l4119138s7
gene_accession_id,MGI:1919137
