parameter_id,IMPC_XRY_007_001
analysis_id,mj4yyazg319995c
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_name,Clavicle
gene_accession_id,MGI:3588214
gene_symbol,Rufy4
pvalue,0.8668528
