parameter_id,MGP_MLN_071_001
mouse_life_stage,E12.5
mouse_strain,C57BL
gene_accession_id,MGI:1915087
pvalue,0.4315439
analysis_id,ezvy92jq16179g3
gene_symbol,Tiprl
parameter_name,Resting Treg cells - % of CD45+
