mouse_life_stage,Middle aged adult
gene_accession_id,MGI:97613
parameter_name,18kHz-evoked ABR Threshold
pvalue,0.226242
analysis_id,9bh52gp447i73nm
gene_symbol,Plcb1
parameter_id,IMPC_ABR_008_001
mouse_strain,C57BL
