parameter_id,HMGULA_CBC_003_001
pvalue,0.4927546
mouse_strain,C57BL
parameter_name,Chloride
gene_accession_id,MGI:1336200
gene_symbol,Hpca
mouse_life_stage,Early adult
analysis_id,c36118rbhc3h5j2
