mouse_life_stage,Early adult
pvalue,0.9937673
parameter_id,IMPC_EYE_062_001
mouse_strain,C57BL
parameter_name,Right total retinal thickness
gene_accession_id,MGI:1921493
analysis_id,58614r41k6hxaw4
gene_symbol,Slx4ip
