parameter_id,MGP_IMM_048_001
analysis_id,1b75460o42vk092
parameter_name,Follicular B cells - % of B2 cells
mouse_life_stage,Early adult
gene_symbol,Traf6
gene_accession_id,MGI:108072
pvalue,0.2370687
mouse_strain,C57BL
