parameter_id,MGP_MLN_031_001
mouse_strain,C57BL
gene_symbol,Frmpd1
analysis_id,6z48cr2zq17493o
gene_accession_id,MGI:2446274
mouse_life_stage,Early adult
pvalue,0.4370137
parameter_name,Total NK cells - % of CD45+
