parameter_id,IMPC_CBC_015_001
parameter_name,Total cholesterol
mouse_life_stage,E12.5
pvalue,0.366306
gene_accession_id,MGI:95457
mouse_strain,C57BL
gene_symbol,Mecom
analysis_id,41owvki8d1w312x
