mouse_strain,C57BL
gene_symbol,Frmpd1
parameter_name,Heart weight
pvalue,0.1973793
gene_accession_id,MGI:2446274
analysis_id,m503a3vvs7up8sh
mouse_life_stage,Middle aged adult
parameter_id,HMGULA_HWT_008_001
