parameter_id,MGP_MLN_001_001
mouse_strain,C57BL
analysis_id,p411v1u5x1208hd
parameter_name,Total T cells - % of CD45+
pvalue,0.5337755
gene_symbol,Hpca
mouse_life_stage,Early adult
gene_accession_id,MGI:1336200
