pvalue,0.7888709
parameter_name,Facial Morphology
gene_accession_id,MGI:2140475
mouse_strain,C57BL
parameter_id,IMPC_GEP_017_001
mouse_life_stage,Late adult
analysis_id,5s8nu4ldyj6mj76
gene_symbol,AU040320
