parameter_id,IMPC_CSD_036_001
pvalue,0.5662278
parameter_name,Startle response
mouse_strain,C57BL
analysis_id,d0199351e72519a
mouse_life_stage,Early adult
gene_symbol,Trpa1
gene_accession_id,MGI:3522699
