mouse_life_stage,Early adult
parameter_id,MGP_PBI_033_001
mouse_strain,C57BL
analysis_id,193wd8j07xt76s9
gene_symbol,Hpca
parameter_name,CD8+ KLRG1+ alpha beta T cell number
gene_accession_id,MGI:1336200
pvalue,1.469711
