gene_symbol,Slc39a10
pvalue,0.3431648
analysis_id,1x7p0f9o1bg972p
mouse_life_stage,Early adult
gene_accession_id,MGI:1914515
mouse_strain,C57BL
parameter_id,JAXLA_GRS_011_001
parameter_name,Forelimb and hindlimb grip strength normalised against body weight
