parameter_id,M-G-P_020_001_001
parameter_name,Body Weight
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Morn5
gene_accession_id,MGI:1922745
pvalue,0.2858474
analysis_id,ukk3vrugrjm9365
