mouse_strain,C57BL
parameter_id,JAX_OFD_016_001
mouse_life_stage,Middle aged adult
gene_accession_id,MGI:1917604
parameter_name,Center permanence time
analysis_id,308td3sc8s1f3bo
gene_symbol,Secisbp2l
pvalue,0.3789298
