mouse_life_stage,Late adult
pvalue,0.8558252
parameter_name,Time mobile light side
mouse_strain,C57BL
gene_accession_id,MGI:1345282
parameter_id,JAX_LDT_003_001
gene_symbol,Slc30a4
analysis_id,7nvu8713y4b0861
