parameter_id,JAXLA_CSD_021_001
analysis_id,frnh53a8846v9v3
gene_accession_id,MGI:2446186
mouse_life_stage,Middle aged adult
pvalue,0.5618525
parameter_name,Hindlimbs - shape
mouse_strain,C57BL
gene_symbol,Lpgat1
