mouse_life_stage,Early adult
parameter_name,Head morphology
gene_accession_id,MGI:1922082
analysis_id,cd3o2uob17s360v
mouse_strain,C57BL
parameter_id,MGP_CSD_064_001
pvalue,0.5267158
gene_symbol,Slc45a3
