parameter_id,JAX_OFD_020_001
parameter_name,Distance travelled - total
mouse_life_stage,Early adult
gene_symbol,Frmpd1
mouse_strain,C57BL
analysis_id,p8v1000htfjz420
pvalue,0.2870691
gene_accession_id,MGI:2446274
